,count_x,sending_count,receiving_count,active_count,new_non_zero_count,difficulty_mean,difficulty_latest,hash_rate_mean,count_y,rate,size_mean,size_sum,transfers_volume_sum,transfers_volume_mean,transfers_volume_median,volume_sum,volume_mean,volume_median,difficulty_ribbon,sopr,stock_to_flow_ratio,pi_cycle_top,utxo_count,utxo_created_count,utxo_spent_count,utxo_created_value_sum,utxo_spent_value_sum,utxo_created_value_mean,utxo_spent_value_mean,utxo_created_value_median,utxo_spent_value_median,block_height,block_count,block_interval_mean,block_interval_median,block_size_mean,block_size_sum,current,active_more_1y_percent,price_drawdown_relative
2020-11-20,738714877,768842,772323,1182433,559823,75577685065077500000000,75577685065077500000000,1.4690560095954e+20,347858,4.026134259259258,620.459779565221,215831898,2458879.56347224,7.06863019816198,0.03507207,76.3498895,0.000219485794490855,0.0001115,7.726614563991573e+22,1.03000025992338,26668.85237041692,12159.482799787369,114858298,987346,1031001,2460005.91336174,2458955.91336174,2.4915337818370897,2.38501797123547,0.00720001,0.00704862,657896,168,514.464285714286,362,1285111.85714286,215898792,18549356.25,0.6149755479575151,-0.059914403789388275
2020-11-21,739201333,664034,663940,1018142,486456,75577685065077500000000,75577685065077500000000,1.48574222687489e+20,311020,3.5997685185185184,624.7531734293609,194310732,1906057.34462299,6.12840764138314,0.0254887,46.90621911,0.00015081415699955,6.056e-05,7.72745628425683e+22,1.0181541129676202,26783.39401464337,12225.756651141846,114810645,869189,916842,1907160.5008421,1906104.2508421,2.19418388962825,2.07898880160606,0.00562919,0.00568232,658065,169,508.686390532544,361,1150172.15976331,194379095,18550412.5,0.6154341283980239,-0.05703876297345356
2020-11-22,739632069,546614,587218,866476,430736,75577685065077500000000,75577685065077500000000,1.525989208411e+20,270951,3.1360069444444445,596.467626987896,161613500,1907183.03529605,7.0388484829213285,0.02197985,32.02458461,0.000118193269668685,4.557e-05,7.728298004522095e+22,1.00739346614398,26988.106486198983,12290.150798392346,114835549,771170,746266,1908302.55988066,1907215.05988066,2.47455497475351,2.5556772784512,0.00540994,0.006210899999999999,658239,174,495.270114942529,329,929209.25862069,161682411,18551500.0,0.615494660846683,-0.07092172672230501
2020-11-23,740116878,614205,671917,1002381,484809,75577685065077500000000,75577685065077500000000,1.28548350086391e+20,297693,3.445520833333333,606.914579785211,180674222,2245672.73266323,7.543585951511201,0.03428253,56.54584603,0.00018994684466883705,8.63e-05,7.72913972478735e+22,1.01073131706803,27127.09265656348,12354.583871434186,114850065,850582,836066,2246648.02850926,2245729.27850926,2.64130680934849,2.68606698335928,0.00723176,0.00775783,658386,147,587.931972789116,428,1229474.91156463,180732812,18552418.75,0.618243168635894,-0.07424727149485855
2020-11-24,740659981,604676,756400,1057090,543103,75577685065077500000000,75577685065077500000000,1.18194693937083e+20,333157,3.855983796296296,518.926758255119,172884082,2345642.02658532,7.040650583914862,0.04121618,86.28199286,0.000258982980576725,0.00013466,7.729981445052615e+22,1.02256836792356,27265.45672706456,12420.660901144143,114999788,952495,802772,2346578.30857818,2345728.30857818,2.46361220644538,2.92203553260226,0.00891781,0.01213456,658522,136,639.433823529412,400,1271609.33823529,172938870,18553268.75,0.617178193160656,-0.03688782304873249
2020-11-25,741239323,667140,812680,1129773,579342,75577685065077500000000,75577685065077500000000,1.35921625148945e+20,361835,4.187905092592594,528.203087042436,191122364,2211757.37321324,6.112613133647231,0.03467799,98.62265001,0.0002725624939820641,0.00014343,7.730823165317875e+22,1.01142114118697,27375.704490768574,12486.077727504751,115149586,1024901,875103,2212824.74586325,2211855.99586325,2.15906194438607,2.5275378965256,0.00797077,0.01074232,658677,155,556.038709677419,378,1233440.9483871,191183347,18554237.5,0.616871673654902,-0.05286997214127831
2020-11-26,741765110,703406,736598,1119867,525787,75577685065077500000000,75577685065077500000000,1.32195071653178e+20,323825,3.747974537037037,600.5188790241599,194463026,2283190.70572137,7.050693138952742,0.04420095,103.83357397,0.000320647182799352,0.00016769999999999998,7.731664885583137e+22,1.00913153124629,27532.856143702025,12537.313977474274,115152816,933448,930218,2284232.03929534,2283294.53929534,2.44709082808613,2.4545800439201804,0.00889436,0.01166628,658827,150,571.713333333333,484,1296814.63333333,194522195,18555175.0,0.615579222200534,-0.13656629053261415
2020-11-27,742278909,718366,719222,1098290,513799,75577685065077500000000,75577685065077500000000,1.3478978911188202e+20,322291,3.7302199074074083,613.893980905469,197852505,1856710.7216464,5.76097601746991,0.035354199999999995,84.21494944,0.000261300965400833,0.00013632,7.732506605848396e+22,1.00920648544043,27744.27190531571,12585.221431390764,115115758,919277,956335,1857757.43659584,1856794.93659584,2.02088971724065,1.9415737545900005,0.00783772,0.00868176,658981,154,560.707792207792,392,1285159.44805195,197914555,18556137.5,0.6147578943147,-0.13704913935218832
2020-11-28,742751791,703716,644191,1043272,472882,75577685065077500000000,75577685065077500000000,1.3367056573895102e+20,293795,3.4004050925925924,691.8562228764931,203263899,1296719.27851088,4.4136873619730315,0.02763406,56.82028025,0.000193401113871918,9e-05,7.733348326113658e+22,1.00780381306058,27892.13190359349,12635.943103218453,114983652,823749,955855,1297738.59879113,1296776.09879113,1.5754053708000002,1.3566661248736798,0.00597553,0.00641765,659135,154,565.4025974025969,364,1320298.5974026,203325984,18557100.0,0.6149942296598779,-0.10588932993033727
2020-11-29,743186623,563015,588994,884127,434832,77990285531384700000000,82279353027041900000000,1.3571288971870002e+20,263423,3.0488773148148147,628.894177805279,165665191,1275020.09208464,4.84020033210703,0.0264843,39.86594809,0.000151338144695034,6.64e-05,7.739425724474203e+22,1.01071723593931,28021.32061477638,12690.792300564155,114961129,747296,769819,1275997.45803273,1275059.95803273,1.7074860002365,1.65631136414239,0.00562738,0.00655291,659285,150,576.96,393,1104827.07333333,165724061,18558037.5,0.614955781577629,-0.0840047477263135
2020-11-30,743627766,519025,623543,889631,441143,82279353027041900000000,82279353027041900000000,1.07377083337827e+20,256438,2.9680324074074083,580.8292413760901,148946689,2253471.15593452,8.7875866912648,0.04564117,72.31782859,0.000282009018125239,0.00015004,7.74550312283475e+22,1.02232160004608,28227.544378642564,12755.812660549467,115036746,772603,696986,2254249.72376311,2253543.47376311,2.91773358861293,3.23326935370741,0.00830094,0.00807859,659398,113,766.2654867256641,553,1318501.7699115,148990700,18558743.75,0.614280225351569,-0.0061640799710941385
2020-12-01,744242215,687581,841565,1170489,614449,82279353027041900000000,82279353027041900000000,1.46392546734913e+20,377916,4.374027777777778,513.524505445654,194069127,2098719.12035344,5.55340107418962,0.0438531,145.30838285,0.000384499155500164,0.00022097,7.751580521195295e+22,1.01951566833736,28403.47707862207,12825.873618099757,115187900,1056559,905405,2099814.42873629,2098864.42873629,1.98740858649283,2.3181498100146203,0.009000000000000001,0.01171064,659550,152,562.046052631579,387,1277175.28289474,194130643,18559693.75,0.6137533762231079,-0.049165029493753336
2020-12-02,744781566,581148,756964,1018301,539351,82279353027041900000000,82279353027041900000000,1.25261133151373e+20,326888,3.7834259259259264,503.422753358961,164562857,1675155.10046568,5.124553671183008,0.03650826,131.45675736,0.000402146170431463,0.00023088,7.759330229701613e+22,1.02157349883841,28639.045286218363,12892.344043134091,115379808,950596,758688,1676105.30722304,1675286.55722304,1.7632151904942,2.20813635805896,0.00788317,0.01261575,659681,131,656.862595419847,510,1256613.20610687,164616330,18560512.5,0.6134534984763189,-0.03239738732175401
2020-12-03,745336354,734993,777658,1169699,554788,82279353027041900000000,82279353027041900000000,1.4741701767980098e+20,346764,4.013472222222221,593.024489278006,205639544,1521506.78046285,4.38772992716328,0.03227797,145.78926977,0.000420427927264653,0.00023574,7.767079938207934e+22,1.01958486665749,28867.877459531763,12959.994795346058,115376625,985455,988638,1522633.81973262,1521652.56973262,1.54510740696695,1.5391402816123,0.007272,0.00789535,659838,157,558.140127388535,345,1310205.04458599,205702192,18561493.75,0.612658947883821,-0.02026761751491124
2020-12-04,745857416,682355,729968,1073944,521062,82279353027041900000000,82279353027041900000000,1.36924649384545e+20,318750,3.689236111111111,596.61168627451,190169975,1903543.75390152,5.97190197302438,0.03284419,108.77416045,0.000341252268078431,0.00018651,7.774829646714254e+22,1.01236181944655,29058.90449246181,13025.308861336975,115404452,924336,896509,1904552.52806197,1903652.52806197,2.06045477841604,2.12340593129791,0.00727161,0.00866581,659982,144,600.909722222222,449,1321027.25694444,190227925,18562393.75,0.611968253492966,-0.05458057661603366
