,stock,463d-daily-flow,463-day-flow,463-day-sf
12.02.2017,16159537.5,2907.8023758099353,1346312.5,12.002813239868159
13.02.2017,16161575.0,2904.6976241900647,1344875.0,12.017157728413421
14.02.2017,16163687.5,2901.214902807775,1343262.5,12.033156214812816
15.02.2017,16165425.0,2897.0842332613397,1341350.0,12.051608454169306
16.02.2017,16167312.5,2892.089632829374,1339037.5,12.073831016681758
17.02.2017,16169200.0,2887.473002159827,1336900.0,12.094547086543496
18.02.2017,16171087.5,2882.910367170626,1334787.5,12.115102591236433
19.02.2017,16172762.5,2878.860691144708,1332912.5,12.133401479842075
20.02.2017,16174612.5,2874.217062634989,1330762.5,12.154394567024545
21.02.2017,16176337.5,2868.6015118790497,1328162.5,12.179486696846206
22.02.2017,16178050.0,2864.254859611231,1326150.0,12.199261018738454
23.02.2017,16179937.5,2860.0701943844488,1324212.5,12.218535544710535
24.02.2017,16181975.0,2857.127429805615,1322850.0,12.232660543523453
25.02.2017,16184062.5,2852.61879049676,1320762.5,12.253575112860942
26.02.2017,16186287.5,2848.029157667387,1318637.5,12.27500924249462
27.02.2017,16188087.5,2842.629589632829,1316137.5,12.299693231140363
28.02.2017,16190000.0,2837.958963282937,1313975.0,12.32139119846268
01.03.2017,16191800.0,2833.423326133909,1311875.0,12.342486898523106
02.03.2017,16193762.5,2829.670626349892,1310137.5,12.3603533980212
03.03.2017,16195650.0,2824.244060475162,1307625.0,12.385546314883854
04.03.2017,16197300.0,2820.626349892009,1305950.0,12.402695355871204
05.03.2017,16199137.5,2816.2796976241907,1303937.5,12.4232468964195
06.03.2017,16200912.5,2812.068034557236,1301987.5,12.443216620743287
07.03.2017,16202825.0,2807.451403887689,1299850.0,12.465149824979806
08.03.2017,16204600.0,2802.267818574514,1297450.0,12.489575706192916
09.03.2017,16206450.0,2797.5701943844488,1295275.0,12.511976221265755
10.03.2017,16208400.0,2794.1144708423326,1293675.0,12.52895820047539
11.03.2017,16210262.5,2789.875809935205,1291712.5,12.549435342616874
12.03.2017,16212200.0,2784.6112311015117,1289275.0,12.574664055379962
13.03.2017,16214012.5,2779.94060475162,1287112.5,12.597199157027843
14.03.2017,16215962.5,2776.214902807775,1285387.5,12.615621748305472
15.03.2017,16217737.5,2770.599352051836,1282787.5,12.64257525116202
16.03.2017,16219650.0,2765.658747300216,1280500.0,12.66665365091761
17.03.2017,16221575.0,2758.153347732181,1277025.0,12.702629157612419
18.03.2017,16223537.5,2753.752699784017,1274987.5,12.724467886940069
19.03.2017,16225600.0,2749.460043196544,1273000.0,12.745954438334643
20.03.2017,16227300.0,2745.464362850972,1271150.0,12.765841954136018
21.03.2017,16229075.0,2738.768898488121,1268050.0,12.798450376562439
22.03.2017,16231062.5,2733.1803455723543,1265462.5,12.8261900293371
23.03.2017,16232912.5,2728.3747300215978,1263237.5,12.850245895961764
24.03.2017,16235112.5,2724.7570194384452,1261562.5,12.869051275699777
25.03.2017,16236775.0,2719.222462203024,1259000.0,12.896564733915806
26.03.2017,16238850.0,2715.2267818574514,1257150.0,12.917193652308793
27.03.2017,16240500.0,2709.88120950324,1254675.0,12.943989479347241
28.03.2017,16242437.5,2706.0205183585317,1252887.5,12.964003152717224
29.03.2017,16244162.5,2701.6468682505397,1250862.5,12.986369405110473
30.03.2017,16246212.5,2697.5971922246217,1248987.5,13.007506079924738
31.03.2017,16247900.0,2693.790496760259,1247225.0,13.02724047385195
01.04.2017,16249550.0,2688.6069114470843,1244825.0,13.053682244492197
02.04.2017,16251525.0,2683.6393088552923,1242525.0,13.07943502142814
03.04.2017,16253725.0,2677.3218142548594,1239600.0,13.11207244272346
04.04.2017,16255287.5,2672.5431965442763,1237387.5,13.136780111323251
05.04.2017,16257312.5,2668.331533477322,1235437.5,13.159154145798553
06.04.2017,16259150.0,2663.390928725702,1233150.0,13.1850545351336
07.04.2017,16261175.0,2660.0971922246217,1231625.0,13.203024459555465
08.04.2017,16262887.5,2656.5064794816417,1229962.5,13.222262873868106
09.04.2017,16264875.0,2652.969762419007,1228325.0,13.241507744285919
10.04.2017,16266712.5,2649.109071274298,1226537.5,13.262303435484036
11.04.2017,16268800.0,2643.844492440605,1224100.0,13.290417449554775
12.04.2017,16270575.0,2639.2008639308856,1221950.0,13.315254306641025
13.04.2017,16272162.5,2635.016198704104,1220012.5,13.337701457976864
14.04.2017,16273900.0,2630.831533477322,1218075.0,13.360343164419268
15.04.2017,16275775.0,2625.5399568034563,1215625.0,13.38881233933162
16.04.2017,16277600.0,2621.3282937365007,1213675.0,13.41182771334995
17.04.2017,16279325.0,2615.6047516198705,1211025.0,13.442600276625173
18.04.2017,16281150.0,2610.36717062635,1208600.0,13.471082243918584
19.04.2017,16282937.5,2605.0485961123113,1206137.5,13.500067363795587
20.04.2017,16284662.5,2600.78293736501,1204162.5,13.523641950318167
21.04.2017,16286750.0,2598.110151187905,1202925.0,13.539289648149303
22.04.2017,16288562.5,2595.437365010799,1201687.5,13.55474072918292
23.04.2017,16290475.0,2591.900647948164,1200050.0,13.574830215407692
24.04.2017,16292025.0,2587.0950323974084,1197825.0,13.601339928620625
25.04.2017,16293875.0,2581.7494600431964,1195350.0,13.6310494834149
26.04.2017,16295787.5,2578.698704103672,1193937.5,13.648777678898602
27.04.2017,16297625.0,2574.4600431965437,1191975.0,13.672790956186162
28.04.2017,16299325.0,2570.7343412527,1190250.0,13.694034866624659
29.04.2017,16301487.5,2565.9017278617707,1188012.5,13.721646447322735
30.04.2017,16303375.0,2560.3131749460044,1185425.0,13.753189784254593
01.05.2017,16305250.0,2555.129589632829,1183025.0,13.782675767629593
02.05.2017,16307225.0,2550.6479481641472,1180950.0,13.808565138236165
03.05.2017,16308875.0,2545.572354211663,1178600.0,13.8374978788393
04.05.2017,16310975.0,2541.7386609071273,1176825.0,13.860153378794639
05.05.2017,16312587.5,2537.338012958963,1174787.5,13.885564410584893
06.05.2017,16314687.5,2532.74838012959,1172662.5,13.91251745493695
07.05.2017,16316775.0,2527.159827213823,1170075.0,13.945067623870266
08.05.2017,16319025.0,2522.246220302376,1167800.0,13.974160815208084
09.05.2017,16320962.5,2517.737580993521,1165712.5,14.000847121395713
10.05.2017,16322812.5,2512.01403887689,1163062.5,14.03433822344027
11.05.2017,16324500.0,2505.9935205183583,1160275.0,14.069509383551313
12.05.2017,16326425.0,2501.0799136069118,1158000.0,14.098812607944732
13.05.2017,16328400.0,2495.194384449244,1155275.0,14.13377767198286
14.05.2017,16330450.0,2488.8228941684665,1152325.0,14.171739743561929
15.05.2017,16332575.0,2483.9092872570195,1150050.0,14.201621668623103
16.05.2017,16334225.0,2479.4816414686825,1148000.0,14.228418989547038
17.05.2017,16336162.5,2474.1630669546435,1145537.5,14.260696397979114
18.05.2017,16337937.5,2469.141468682505,1143212.5,14.291251626447401
19.05.2017,16339987.5,2463.201943844492,1140462.5,14.327509672610892
20.05.2017,16342050.0,2458.423326133909,1138250.0,14.357171095980672
21.05.2017,16343887.5,2453.9686825054,1136187.5,14.384850651851037
22.05.2017,16345712.5,2448.947084233261,1133862.5,14.415956520301183
23.05.2017,16347812.5,2445.2753779697628,1132162.5,14.439457675024565
24.05.2017,16349737.5,2441.9816414686825,1130637.5,14.460636145537363
25.05.2017,16351775.0,2438.012958963283,1128800.0,14.485980687455704
26.05.2017,16353687.5,2433.018358531317,1126487.5,14.517415861250125
27.05.2017,16355787.5,2429.7246220302372,1124962.5,14.538962409858106
28.05.2017,16357850.0,2426.0799136069118,1123275.0,14.562640493200686
29.05.2017,16359737.5,2423.245140388769,1121962.5,14.58135855699277
30.05.2017,16361975.0,2421.2203023758098,1121025.0,14.595548716576348
31.05.2017,16364025.0,2418.304535637149,1119675.0,14.61497756045281
01.06.2017,16366150.0,2416.522678185745,1118850.0,14.627653394110023
02.06.2017,16367975.0,2412.0950323974084,1116800.0,14.656138073065902
03.06.2017,16370375.0,2409.719222462203,1115700.0,14.672739087568342
04.06.2017,16372387.5,2406.1285097192226,1114037.5,14.696441995893316
05.06.2017,16374437.5,2403.3207343412532,1112737.5,14.71545400420135
06.06.2017,16376325.0,2400.2159827213823,1111300.0,14.736187348150814
07.06.2017,16378387.5,2397.0572354211663,1109837.5,14.757464493675876
08.06.2017,16380450.0,2393.0345572354213,1107975.0,14.784133216002166
09.06.2017,16382337.5,2389.8218142548594,1106487.5,14.805714027496922
10.06.2017,16384100.0,2385.2591792656585,1104375.0,14.835631013016412
11.06.2017,16385925.0,2381.101511879049,1102450.0,14.863191074425144
12.06.2017,16387762.5,2377.078833693305,1100587.5,14.890013288357354
13.06.2017,16389525.0,2373.7041036717064,1099025.0,14.912786333340916
14.06.2017,16391275.0,2369.168466522678,1096925.0,14.942931376347516
15.06.2017,16393187.5,2364.2278617710585,1094637.5,14.975905265441757
16.06.2017,16395037.5,2359.854211663067,1092612.5,15.005354139733894
17.06.2017,16396850.0,2355.129589632829,1090425.0,15.037118554691977
18.06.2017,16398662.5,2351.268898488121,1088637.5,15.063473837709981
19.06.2017,16400550.0,2348.1641468682506,1087200.0,15.085126931567329
20.06.2017,16402275.0,2343.682505399568,1085125.0,15.115562723188573
21.06.2017,16404025.0,2338.768898488121,1082850.0,15.148935678995244
22.06.2017,16405762.5,2334.314254859611,1080787.5,15.179452482564797
23.06.2017,16407762.5,2331.0205183585317,1079262.5,15.202754195573366
24.06.2017,16409587.5,2327.61879049676,1077687.5,15.22666589340602
25.06.2017,16411112.5,2323.569114470842,1075812.5,15.254621507000524
26.06.2017,16412887.5,2319.519438444925,1073937.5,15.28290752487924
27.06.2017,16414525.0,2315.550755939525,1072100.0,15.310628672698442
28.06.2017,16416487.5,2311.798056155508,1070362.5,15.337315629050906
29.06.2017,16417987.5,2306.992440604752,1068137.5,15.370668570291746
30.06.2017,16419912.5,2303.212742980561,1066387.5,15.39769783498025
01.07.2017,16421962.5,2299.7570194384452,1064787.5,15.42276040994095
02.07.2017,16424312.5,2296.571274298057,1063312.5,15.44636454475989
03.07.2017,16426437.5,2293.5475161987038,1061912.5,15.468729768224783
04.07.2017,16428350.0,2288.4989200863934,1059575.0,15.504659887218931
05.07.2017,16430212.5,2284.044276457884,1057512.5,15.536660323164028
06.07.2017,16431987.5,2279.94060475162,1055612.5,15.566306291371124
07.07.2017,16433837.5,2277.240820734341,1054362.5,15.586515548494944
08.07.2017,16435900.0,2273.4341252699787,1052600.0,15.614573437203116
09.07.2017,16437625.0,2269.6544276457885,1050850.0,15.642218204310796
10.07.2017,16440087.5,2267.305615550756,1049762.5,15.660768507162334
11.07.2017,16442250.0,2263.012958963283,1047775.0,15.692538951587888
12.07.2017,16444462.5,2259.4222462203024,1046112.5,15.719592778023395
13.07.2017,16446425.0,2255.183585313175,1044150.0,15.751017574103338
14.07.2017,16448162.5,2251.430885529158,1042412.5,15.778938280191383
15.07.2017,16449750.0,2247.0842332613393,1040400.0,15.81098615916955
16.07.2017,16451787.5,2242.7375809935206,1038387.5,15.843591626440034
17.07.2017,16453637.5,2237.3920086393086,1035912.5,15.883230967866494
18.07.2017,16455700.0,2233.585313174946,1034150.0,15.912295121597447
19.07.2017,16457562.5,2229.6166306695463,1032312.5,15.942422958164316
20.07.2017,16459587.5,2225.134989200864,1030237.5,15.976498137565367
21.07.2017,16461512.5,2220.437365010799,1028062.5,16.012170952641497
22.07.2017,16463512.5,2217.25161987041,1026587.5,16.037125427691258
23.07.2017,16465662.5,2214.4438444924413,1025287.5,16.059556465869328
24.07.2017,16467887.5,2210.718142548596,1023562.5,16.088795261647434
25.07.2017,16469737.5,2207.4784017278616,1022062.5,16.114217574756925
26.07.2017,16471575.0,2203.3477321814253,1020150.0,16.14622849580944
27.07.2017,16473500.0,2198.596112311015,1017950.0,16.18301488285279
28.07.2017,16475375.0,2194.492440604752,1016050.0,16.215122287289013
29.07.2017,16477337.5,2191.0097192224616,1014437.5,16.242831618507793
30.07.2017,16479175.0,2187.2030237580993,1012675.0,16.27291579233219
31.07.2017,16480987.5,2183.9902807775384,1011187.5,16.29864639347302
01.08.2017,16482850.0,2181.155507559395,1009875.0,16.321673474439905
02.08.2017,16484750.0,2177.1058315334767,1008000.0,16.353918650793652
03.08.2017,16486475.0,2173.866090712743,1006500.0,16.380004967709887
04.08.2017,16488712.5,2171.4092872570195,1005362.5,16.40076340623407
05.08.2017,16490925.0,2167.656587473002,1003625.0,16.431361315232284
06.08.2017,16492675.0,2163.552915766739,1001725.0,16.4642741271307
07.08.2017,16494587.5,2159.314254859611,999762.5,16.4985058951501
08.08.2017,16496637.5,2155.264578833693,997887.5,16.531560421390186
09.08.2017,16498362.5,2150.8369330453565,995837.5,16.56732398609211
10.08.2017,16500037.5,2145.437365010799,993337.5,16.61070633092982
11.08.2017,16501837.5,2140.9557235421166,991262.5,16.6472932245495
12.08.2017,16503525.0,2135.8531317494603,988900.0,16.688770350894934
13.08.2017,16505375.0,2131.7494600431964,987000.0,16.72277102330294
14.08.2017,16507000.0,2126.1879049676027,984425.0,16.768164156741246
15.08.2017,16508900.0,2121.0583153347734,982050.0,16.81065118883967
16.08.2017,16510525.0,2116.036717062635,979725.0,16.852203424430325
17.08.2017,16512762.5,2113.6879049676027,978637.5,16.87321658939086
18.08.2017,16514625.0,2110.205183585313,977025.0,16.902970753051356
19.08.2017,16516512.5,2106.0745140388767,975112.5,16.93805842915561
20.08.2017,16518137.5,2101.8088552915765,973137.5,16.9741043788776
21.08.2017,16519575.0,2097.4082073434124,971100.0,17.011198640716714
22.08.2017,16520687.5,2092.1976241900647,968687.5,17.054713207303696
23.08.2017,16522675.0,2088.876889848812,967150.0,17.083880473556324
24.08.2017,16523937.5,2083.342332613391,964587.5,17.130573950004536
25.08.2017,16525200.0,2079.5896328293743,962850.0,17.16279794360492
26.08.2017,16526512.5,2074.3790496760253,960437.5,17.20727533025314
27.08.2017,16528450.0,2070.950323974082,958850.0,17.23778484643062
28.08.2017,16530062.5,2064.4978401727867,955862.5,17.293347631066183
29.08.2017,16531925.0,2058.801295896328,953225.0,17.343150882530356
30.08.2017,16534025.0,2055.399568034557,951650.0,17.374060841696
31.08.2017,16536062.5,2052.3488120950324,950237.5,17.402031071179575
01.09.2017,16538237.5,2049.7570194384452,949037.5,17.42632667307667
02.09.2017,16540287.5,2046.6792656587472,947612.5,17.454695352794523
03.09.2017,16542212.5,2043.6555075593953,946212.5,17.48255545133889
04.09.2017,16544400.0,2040.4427645788337,944725.0,17.512397787716
05.09.2017,16546862.5,2037.9859611231104,943587.5,17.536118801912913
06.09.2017,16548887.5,2035.5021598272135,942437.5,17.559665760328933
07.09.2017,16551087.5,2032.5323974082073,941062.5,17.58766022448031
08.09.2017,16553275.0,2029.8056155507559,939800.0,17.61361459885082
09.09.2017,16555387.5,2026.7008639308856,938362.5,17.64284857930704
10.09.2017,16557112.5,2024.0010799136069,937112.5,17.668222865451053
11.09.2017,16559287.5,2019.5194384449246,935037.5,17.709757630041576
12.09.2017,16561637.5,2015.415766738661,933137.5,17.748335588270752
13.09.2017,16564012.5,2012.9859611231104,932012.5,17.772307238368583
14.09.2017,16566187.5,2009.9082073434124,930587.5,17.8018590406598
15.09.2017,16568437.5,2005.858531317495,928712.5,17.840222350835163
16.09.2017,16570550.0,2002.645788336933,927225.0,17.871120817493058
17.09.2017,16572750.0,1998.9740820734341,925525.0,17.906323438048673
18.09.2017,16574337.5,1994.5194384449246,923462.5,17.94803524777671
19.09.2017,16576287.5,1990.0377969762421,921387.5,17.990571285154182
20.09.2017,16577750.0,1986.0691144708426,919550.0,18.0281115763145
21.09.2017,16579950.0,1982.6133909287255,917950.0,18.061931477749333
22.09.2017,16581687.5,1978.3207343412528,915962.5,18.10302004721809
23.09.2017,16583762.5,1974.7570194384452,914312.5,18.13795884886185
24.09.2017,16585575.0,1970.1403887688987,912175.0,18.1824485433168
25.09.2017,16587137.5,1963.9578833693304,909312.5,18.241404907553783
26.09.2017,16588862.5,1958.8282937365009,906937.5,18.291075735648818
27.09.2017,16590700.0,1954.7516198704104,905050.0,18.331252416993536
28.09.2017,16592912.5,1952.5647948164144,904037.5,18.354230327834852
29.09.2017,16595025.0,1949.5680345572355,902650.0,18.384783692461088
30.09.2017,16596750.0,1946.3282937365009,901150.0,18.417300116517783
01.10.2017,16598375.0,1941.0907127429807,898725.0,18.46880302650978
02.10.2017,16600250.0,1937.2570194384452,896950.0,18.507441886392776
03.10.2017,16602537.5,1934.2602591792654,895562.5,18.538669830413845
04.10.2017,16604212.5,1929.8866090712745,893537.5,18.58255809073486
05.10.2017,16605775.0,1925.377969762419,891450.0,18.627825452913793
06.10.2017,16607762.5,1921.571274298056,889687.5,18.666961714085
07.10.2017,16609737.5,1917.4676025917927,887787.5,18.70913647691593
08.10.2017,16612012.5,1914.3358531317492,886337.5,18.742310350176993
09.10.2017,16614025.0,1910.3671706263501,884500.0,18.78352176370831
10.10.2017,16616025.0,1906.5334773218146,882725.0,18.82355773315585
11.10.2017,16617762.5,1902.5107991360687,880862.5,18.86533085470207
12.10.2017,16619675.0,1899.0280777537798,879250.0,18.90210406596531
13.10.2017,16621375.0,1895.3023758099357,877525.0,18.94119825645993
14.10.2017,16623137.5,1891.2796976241898,875662.5,18.983498208499277
15.10.2017,16625575.0,1889.794816414687,874975.0,19.001200034286693
16.10.2017,16627737.5,1890.253779697624,875187.5,18.999057344854673
17.10.2017,16629800.0,1890.8477321814253,875462.5,18.99544526464583
18.10.2017,16631687.5,1891.063714902808,875562.5,18.995431508316084
19.10.2017,16633912.5,1892.3866090712745,876175.0,18.98469198504865
20.10.2017,16636150.0,1893.41252699784,876650.0,18.976957736839104
21.10.2017,16638062.5,1893.8984881209506,876875.0,18.974269422665717
22.10.2017,16640337.5,1894.5734341252698,877187.5,18.970103313145707
23.10.2017,16642475.0,1895.1673866090714,877462.5,18.9665940139892
24.10.2017,16644562.5,1895.680345572354,877700.0,18.96384015039307
25.10.2017,16646875.0,1897.219222462203,878412.5,18.951090746090248
26.10.2017,16649125.0,1898.0291576673867,878787.5,18.945564200674223
27.10.2017,16650425.0,1897.246220302376,878425.0,18.954862395765147
28.10.2017,16651487.5,1896.0583153347727,877875.0,18.967948170297593
29.10.2017,16653412.5,1896.6792656587472,878162.5,18.96393036596302
30.10.2017,16655250.0,1897.3002159827213,878450.0,18.959815584267744
31.10.2017,16656975.0,1897.4892008639306,878537.5,18.959890727487444
01.11.2017,16658925.0,1898.2181425485958,878875.0,18.954828616128573
