,value
03/23/2020 00:00:00,185557597937
03/24/2020 00:00:00,192879127200
03/25/2020 00:00:00,191055167390
03/26/2020 00:00:00,195207356863
03/27/2020 00:00:00,185492145808
03/28/2020 00:00:00,182541413692
03/29/2020 00:00:00,173258608887
03/30/2020 00:00:00,186721350443
03/31/2020 00:00:00,185429128800
04/01/2020 00:00:00,216853997437
04/02/2020 00:00:00,195806673798
04/03/2020 00:00:00,196524682729
04/04/2020 00:00:00,199324503114
04/05/2020 00:00:00,196572303017
04/06/2020 00:00:00,242379143323
04/07/2020 00:00:00,237674652023
04/08/2020 00:00:00,246272125193
04/09/2020 00:00:00,243785885955
04/10/2020 00:00:00,229538191285
04/11/2020 00:00:00,231151350273
04/12/2020 00:00:00,232431038286
04/13/2020 00:00:00,230014733973
04/14/2020 00:00:00,230738929696
04/15/2020 00:00:00,223671828604
04/16/2020 00:00:00,227254952279
04/17/2020 00:00:00,238663360457
04/18/2020 00:00:00,249624751494
04/19/2020 00:00:00,244104893064
04/20/2020 00:00:00,236773124051
04/21/2020 00:00:00,258378445282
04/22/2020 00:00:00,251488392886
04/23/2020 00:00:00,281821442669
04/24/2020 00:00:00,285253960351
04/25/2020 00:00:00,231658181541
04/26/2020 00:00:00,293163862241
04/27/2020 00:00:00,292480352562
04/28/2020 00:00:00,295331790931
04/29/2020 00:00:00,325620397627
04/30/2020 00:00:00,266162217933
05/01/2020 00:00:00,338401094814
05/02/2020 00:00:00,340423997619
05/03/2020 00:00:00,316396330991
05/04/2020 00:00:00,318498461941
05/05/2020 00:00:00,318150440320
05/06/2020 00:00:00,320977261085
05/07/2020 00:00:00,357987666428
05/08/2020 00:00:00,352459659549
05/09/2020 00:00:00,343245701992
05/10/2020 00:00:00,315552760330
05/11/2020 00:00:00,306837951896
05/12/2020 00:00:00,273598122606
05/13/2020 00:00:00,288981828421
05/14/2020 00:00:00,322361315046
05/15/2020 00:00:00,304048330881
05/16/2020 00:00:00,306364890130
05/17/2020 00:00:00,279519869303
05/18/2020 00:00:00,285389698409
05/19/2020 00:00:00,285866272109
05/20/2020 00:00:00,280699606526
05/21/2020 00:00:00,262918996741
05/22/2020 00:00:00,266732603001
05/23/2020 00:00:00,264999341336
05/24/2020 00:00:00,256868299457
05/25/2020 00:00:00,260517632351
05/26/2020 00:00:00,259649761521
05/27/2020 00:00:00,270952733939
05/28/2020 00:00:00,285126657498
05/29/2020 00:00:00,285670115015
05/30/2020 00:00:00,292565265161
05/31/2020 00:00:00,286454691549
06/01/2020 00:00:00,304903712364
06/02/2020 00:00:00,289373598618
06/03/2020 00:00:00,295334208721
06/04/2020 00:00:00,297426719463
06/05/2020 00:00:00,293640593082
06/06/2020 00:00:00,294740848266
06/07/2020 00:00:00,295029216582
06/08/2020 00:00:00,298848560868
06/09/2020 00:00:00,298032198630
06/10/2020 00:00:00,300709826412
06/11/2020 00:00:00,282730649938
06/12/2020 00:00:00,288032530575
06/13/2020 00:00:00,289248941413
06/14/2020 00:00:00,284492922692
06/15/2020 00:00:00,283491730749
06/16/2020 00:00:00,288239066949
06/17/2020 00:00:00,286801809454
06/18/2020 00:00:00,283766289226
06/19/2020 00:00:00,282449996256
06/20/2020 00:00:00,284094894290
06/21/2020 00:00:00,283132249467
06/22/2020 00:00:00,292352335672
06/23/2020 00:00:00,290954935041
06/24/2020 00:00:00,282907250611
06/25/2020 00:00:00,280774690790
06/26/2020 00:00:00,278682817270
06/27/2020 00:00:00,270160046232
06/28/2020 00:00:00,273777054234
06/29/2020 00:00:00,276546391945
06/30/2020 00:00:00,274971120640
07/01/2020 00:00:00,278525649906
07/02/2020 00:00:00,273224634038
07/03/2020 00:00:00,273715462224
07/04/2020 00:00:00,277433648759
07/05/2020 00:00:00,275595559550
07/06/2020 00:00:00,284141778915
07/07/2020 00:00:00,282583143351
07/08/2020 00:00:00,291681547346
07/09/2020 00:00:00,286401875726
07/10/2020 00:00:00,283687558495
07/11/2020 00:00:00,283251912669
07/12/2020 00:00:00,291265393660
07/13/2020 00:00:00,283910699519
07/14/2020 00:00:00,288968535754
07/15/2020 00:00:00,286501670128
07/16/2020 00:00:00,284276126483
07/17/2020 00:00:00,286364012411
07/18/2020 00:00:00,283792378001
07/19/2020 00:00:00,285768953865
07/20/2020 00:00:00,286996120353
07/21/2020 00:00:00,293953611353
07/22/2020 00:00:00,303789616493
07/23/2020 00:00:00,299848259248
07/24/2020 00:00:00,298606123378
07/25/2020 00:00:00,308077467798
07/26/2020 00:00:00,314706065462
07/27/2020 00:00:00,336952483636
07/28/2020 00:00:00,340099448204
07/29/2020 00:00:00,340504435689
07/30/2020 00:00:00,344112428058
07/31/2020 00:00:00,350507136055
08/01/2020 00:00:00,371493309878
08/02/2020 00:00:00,353722492413
08/03/2020 00:00:00,357881503548
08/04/2020 00:00:00,363333089565
08/05/2020 00:00:00,375237472550
08/06/2020 00:00:00,376211638312
08/07/2020 00:00:00,391560580459
08/08/2020 00:00:00,398257961938
08/09/2020 00:00:00,376072732468
08/10/2020 00:00:00,383238212338
08/11/2020 00:00:00,367126816932
08/12/2020 00:00:00,382635000716
08/13/2020 00:00:00,408367428789
08/14/2020 00:00:00,391806717372
08/15/2020 00:00:00,417621600086
08/16/2020 00:00:00,393341713317
08/17/2020 00:00:00,404806946044
08/18/2020 00:00:00,396174751336
08/19/2020 00:00:00,387096808328
08/20/2020 00:00:00,394612861863
08/21/2020 00:00:00,382602968846
08/22/2020 00:00:00,389779779309
08/23/2020 00:00:00,394158651170
08/24/2020 00:00:00,393575483058
08/25/2020 00:00:00,378175513583
08/26/2020 00:00:00,383359540894
08/27/2020 00:00:00,376621845792
08/28/2020 00:00:00,385842716544
08/29/2020 00:00:00,387391545410
08/30/2020 00:00:00,400290382810
08/31/2020 00:00:00,405066500021
09/01/2020 00:00:00,427802937966
09/02/2020 00:00:00,410063278040
09/03/2020 00:00:00,362221804735
09/04/2020 00:00:00,367588362498
09/05/2020 00:00:00,334830717881
09/06/2020 00:00:00,354650721405
09/07/2020 00:00:00,344711216014
09/08/2020 00:00:00,336039481440
09/09/2020 00:00:00,342413999007
09/10/2020 00:00:00,348901921197
09/11/2020 00:00:00,351734334414
09/12/2020 00:00:00,381465019069
09/13/2020 00:00:00,350688239739
09/14/2020 00:00:00,360433156166
09/15/2020 00:00:00,356611479967
09/16/2020 00:00:00,359971347571
09/17/2020 00:00:00,362737863775
09/18/2020 00:00:00,361929810344
09/19/2020 00:00:00,365153601745
09/20/2020 00:00:00,357843393147
09/21/2020 00:00:00,338237239654
09/22/2020 00:00:00,344343622132
09/23/2020 00:00:00,329755109565
09/24/2020 00:00:00,347522682830
09/25/2020 00:00:00,374046358896
09/26/2020 00:00:00,351438811464
09/27/2020 00:00:00,378577787160
09/28/2020 00:00:00,351187222453
09/29/2020 00:00:00,355334818265
09/30/2020 00:00:00,354463643178
10/01/2020 00:00:00,349319897298
10/02/2020 00:00:00,345270851614
10/03/2020 00:00:00,361953328254
10/04/2020 00:00:00,349455652136
10/05/2020 00:00:00,350474156692
10/06/2020 00:00:00,367108850346
10/07/2020 00:00:00,369362485031
10/08/2020 00:00:00,353220243114
10/09/2020 00:00:00,360310826732
10/10/2020 00:00:00,367014344186
10/11/2020 00:00:00,369239462989
10/12/2020 00:00:00,377292967487
10/13/2020 00:00:00,397265332837
10/14/2020 00:00:00,369963154183
10/15/2020 00:00:00,373875264970
10/16/2020 00:00:00,389038307625
10/17/2020 00:00:00,388325460509
10/18/2020 00:00:00,370260415765
10/19/2020 00:00:00,374696573021
10/20/2020 00:00:00,375059523426
10/21/2020 00:00:00,399757367754
10/22/2020 00:00:00,428301070521
10/23/2020 00:00:00,425649277899
10/24/2020 00:00:00,431236697505
10/25/2020 00:00:00,428729633008
10/26/2020 00:00:00,404204797761
10/27/2020 00:00:00,417512990429
10/28/2020 00:00:00,406429241038
10/29/2020 00:00:00,408162897880
10/30/2020 00:00:00,409034246804
10/31/2020 00:00:00,415088414779
11/01/2020 00:00:00,416976356394
11/02/2020 00:00:00,408343590130
11/03/2020 00:00:00,414568699587
11/04/2020 00:00:00,419909913336
11/05/2020 00:00:00,453326109562
11/06/2020 00:00:00,461225381073
11/07/2020 00:00:00,440673349783
11/08/2020 00:00:00,456493277588
11/09/2020 00:00:00,453599045871
11/10/2020 00:00:00,455008803822
11/11/2020 00:00:00,463540282648
11/12/2020 00:00:00,473906222536
11/13/2020 00:00:00,479688501908
11/14/2020 00:00:00,472778882936
11/15/2020 00:00:00,467815985056
11/16/2020 00:00:00,487134142717
11/17/2020 00:00:00,510988237614
11/18/2020 00:00:00,510971129467
11/19/2020 00:00:00,509609514067
11/20/2020 00:00:00,534978237480
11/21/2020 00:00:00,554261467454
11/22/2020 00:00:00,547272597374
11/23/2020 00:00:00,568180683554
11/24/2020 00:00:00,590713813346
11/25/2020 00:00:00,569864549453
11/26/2020 00:00:00,522178814144
11/27/2020 00:00:00,522016352637
11/28/2020 00:00:00,542278154554
11/29/2020 00:00:00,556715991796
11/30/2020 00:00:00,596469922773
12/01/2020 00:00:00,569214873169
12/02/2020 00:00:00,582979336425
12/03/2020 00:00:00,591117488001
12/04/2020 00:00:00,561843635915
12/05/2020 00:00:00,580114321614
12/06/2020 00:00:00,588843636683
12/07/2020 00:00:00,583421792700
12/08/2020 00:00:00,551666736684
12/09/2020 00:00:00,561878529978
12/10/2020 00:00:00,550791310383
12/11/2020 00:00:00,542819243927
12/12/2020 00:00:00,561569879936
12/13/2020 00:00:00,574680622914
12/14/2020 00:00:00,575216055755
12/15/2020 00:00:00,577826679309
12/16/2020 00:00:00,630509697572
12/17/2020 00:00:00,659245347882
12/18/2020 00:00:00,669763394683
12/19/2020 00:00:00,685403283340
12/20/2020 00:00:00,674230023539
12/21/2020 00:00:00,650588833832
12/22/2020 00:00:00,674454647907
12/23/2020 00:00:00,636783120712
12/24/2020 00:00:00,659981242602
12/25/2020 00:00:00,681634351596
12/26/2020 00:00:00,715874386200
12/27/2020 00:00:00,719334925867
12/28/2020 00:00:00,743353021569
12/29/2020 00:00:00,746509576248
12/30/2020 00:00:00,777728257631
12/31/2020 00:00:00,783028335176
01/01/2021 00:00:00,790373447662
01/02/2021 00:00:00,848792068902
01/03/2021 00:00:00,893865601099
01/04/2021 00:00:00,890707274265
01/05/2021 00:00:00,939377157614
01/06/2021 00:00:00,1018746343024
01/07/2021 00:00:00,1073905041282
01/08/2021 00:00:00,1094641578907
01/09/2021 00:00:00,1105560004312
01/10/2021 00:00:00,1060124774490
01/11/2021 00:00:00,973540586295
01/12/2021 00:00:00,942785097224
01/13/2021 00:00:00,1027353565286
01/14/2021 00:00:00,1078390604876
01/15/2021 00:00:00,1026529773851
01/16/2021 00:00:00,1027410149344
01/17/2021 00:00:00,1027579248800
01/18/2021 00:00:00,1049276080906
01/19/2021 00:00:00,1047072488410
01/20/2021 00:00:00,1042332075988
01/21/2021 00:00:00,902842894125
01/22/2021 00:00:00,969988189692
01/23/2021 00:00:00,958074286968
01/24/2021 00:00:00,986471521124
01/25/2021 00:00:00,973253993626
01/26/2021 00:00:00,984679640411
01/27/2021 00:00:00,921493224270
01/28/2021 00:00:00,1004453556777
01/29/2021 00:00:00,1031291046707
01/30/2021 00:00:00,1042421731702
01/31/2021 00:00:00,1021780696621
02/01/2021 00:00:00,1041444718254
02/02/2021 00:00:00,1096595289999
02/03/2021 00:00:00,1169455282708
02/04/2021 00:00:00,1156105190747
02/05/2021 00:00:00,1215193817244
02/06/2021 00:00:00,1231503103819
02/07/2021 00:00:00,1218548575858
02/08/2021 00:00:00,1395351591501
02/09/2021 00:00:00,1420962603388
02/10/2021 00:00:00,1411856931215
02/11/2021 00:00:00,1490309054597
02/12/2021 00:00:00,1512946093546
02/13/2021 00:00:00,1518470570980
02/14/2021 00:00:00,1529893955383
02/15/2021 00:00:00,1508413704149
02/16/2021 00:00:00,1535478105455
02/17/2021 00:00:00,1621798012854
02/18/2021 00:00:00,1632626426202
02/19/2021 00:00:00,1755256207056
02/20/2021 00:00:00,1750798053014
02/21/2021 00:00:00,1803903268951
02/22/2021 00:00:00,1703214123933
02/23/2021 00:00:00,1530447092617
02/24/2021 00:00:00,1568087519827
02/25/2021 00:00:00,1485708499210
02/26/2021 00:00:00,1463651065805
02/27/2021 00:00:00,1473146002985
02/28/2021 00:00:00,1434521960097
03/01/2021 00:00:00,1568405082211
03/02/2021 00:00:00,1536681680017
03/03/2021 00:00:00,1596575315527
03/04/2021 00:00:00,1549787964354
03/05/2021 00:00:00,1560097057145
03/06/2021 00:00:00,1576240611093
03/07/2021 00:00:00,1638209857999
03/08/2021 00:00:00,1691410768331
03/09/2021 00:00:00,1763683856170
03/10/2021 00:00:00,1764167713251
03/11/2021 00:00:00,1809502936183
03/12/2021 00:00:00,1792357091859
03/13/2021 00:00:00,1902037868266
03/14/2021 00:00:00,1846624417863
03/15/2021 00:00:00,1777238048983
03/16/2021 00:00:00,1815655347454
03/17/2021 00:00:00,1873253186245
03/18/2021 00:00:00,1843420705400
03/19/2021 00:00:00,1872831546735
03/20/2021 00:00:00,1881317685066
03/21/2021 00:00:00,1869926013370
03/22/2021 00:00:00,1765861005317
03/23/2021 00:00:00,1777204964756
03/24/2021 00:00:00,1702285815620
03/25/2021 00:00:00,1683531501361
03/26/2021 00:00:00,1804587750056
03/27/2021 00:00:00,1823318074795
03/28/2021 00:00:00,1825370954145
03/29/2021 00:00:00,1898365738803
03/30/2021 00:00:00,1939285919510
03/31/2021 00:00:00,1975326705344
04/01/2021 00:00:00,2001843312380
04/02/2021 00:00:00,2042456988774
04/03/2021 00:00:00,1977079221826
04/04/2021 00:00:00,2045582514670
04/05/2021 00:00:00,2094624936582
04/06/2021 00:00:00,2089159766872
04/07/2021 00:00:00,1981768621219
04/08/2021 00:00:00,2083027714997
04/09/2021 00:00:00,2093175699005
04/10/2021 00:00:00,2156053598256
04/11/2021 00:00:00,2182707107488
04/12/2021 00:00:00,2182917657706
04/13/2021 00:00:00,2305768170724
04/14/2021 00:00:00,2324629986643
04/15/2021 00:00:00,2368653992357
04/16/2021 00:00:00,2337202461639
04/17/2021 00:00:00,2291777375110
04/18/2021 00:00:00,2162622981622
04/19/2021 00:00:00,2126212861839
04/20/2021 00:00:00,2190323426207
04/21/2021 00:00:00,2107620926520
04/22/2021 00:00:00,2028521603362
04/23/2021 00:00:00,2005215061137
04/24/2021 00:00:00,1933685430030
04/25/2021 00:00:00,1935891219821
04/26/2021 00:00:00,2131799579119
04/27/2021 00:00:00,2206139897054
04/28/2021 00:00:00,2218641123328
04/29/2021 00:00:00,2214957412741
04/30/2021 00:00:00,2337559674238
05/01/2021 00:00:00,2390589324543
05/02/2021 00:00:00,2349779626455
05/03/2021 00:00:00,2452881886353
05/04/2021 00:00:00,2330335317391
05/05/2021 00:00:00,2553232598756
05/06/2021 00:00:00,2495256651448
05/07/2021 00:00:00,2522691488046
05/08/2021 00:00:00,2620627846731
05/09/2021 00:00:00,2618698726184
05/10/2021 00:00:00,2535598002828
05/11/2021 00:00:00,2642115977496
05/12/2021 00:00:00,2349174701053
05/13/2021 00:00:00,2380927245285
05/14/2021 00:00:00,2477898138603
05/15/2021 00:00:00,2319673329871
05/16/2021 00:00:00,2301644002386
05/17/2021 00:00:00,2158615330259
05/18/2021 00:00:00,2180531274820
05/19/2021 00:00:00,1684632633924
05/20/2021 00:00:00,1886370850433
05/21/2021 00:00:00,1697604476919
05/22/2021 00:00:00,1639385037414
05/23/2021 00:00:00,1494145515828
05/24/2021 00:00:00,1751860372407
05/25/2021 00:00:00,1749117891179
05/26/2021 00:00:00,1847655735368
05/27/2021 00:00:00,1791110469353
05/28/2021 00:00:00,1652594300997
05/29/2021 00:00:00,1576408127898
05/30/2021 00:00:00,1643648139886
05/31/2021 00:00:00,1747268271668
06/01/2021 00:00:00,1730743388704
06/02/2021 00:00:00,1785209647917
06/03/2021 00:00:00,1866387066507
06/04/2021 00:00:00,1757523028794
06/05/2021 00:00:00,1708613336529
06/06/2021 00:00:00,1731808502441
06/07/2021 00:00:00,1622760662784
06/08/2021 00:00:00,1609372255854
06/09/2021 00:00:00,1728413370696
06/10/2021 00:00:00,1672224727254
06/11/2021 00:00:00,1651837716444
06/12/2021 00:00:00,1614844859328
06/13/2021 00:00:00,1730066628268
06/14/2021 00:00:00,1788478182451
06/15/2021 00:00:00,1771088073052
06/16/2021 00:00:00,1698496000753
06/17/2021 00:00:00,1692067247025
06/18/2021 00:00:00,1608348969060
06/19/2021 00:00:00,1580215820436
06/20/2021 00:00:00,1594999584028
06/21/2021 00:00:00,1364834509272
06/22/2021 00:00:00,1369830149224
06/23/2021 00:00:00,1443010844464
06/24/2021 00:00:00,1481792098065
06/25/2021 00:00:00,1364649137042
06/26/2021 00:00:00,1382261013354
06/27/2021 00:00:00,1470730923137
06/28/2021 00:00:00,1491046650960
06/29/2021 00:00:00,1553939826834
06/30/2021 00:00:00,1550944342415
07/01/2021 00:00:00,1474409601120
07/02/2021 00:00:00,1492367036167
07/03/2021 00:00:00,1532920053955
07/04/2021 00:00:00,1569290057108
07/05/2021 00:00:00,1508973895908
07/06/2021 00:00:00,1551264712343
07/07/2021 00:00:00,1543437076555
07/08/2021 00:00:00,1471902625199
07/09/2021 00:00:00,1505303277098
07/10/2021 00:00:00,1490758589921
07/11/2021 00:00:00,1517587892180
07/12/2021 00:00:00,1468116927247
07/13/2021 00:00:00,1465592072391
07/14/2021 00:00:00,1469738320998
07/15/2021 00:00:00,1460816719703
07/16/2021 00:00:00,1422369183613
07/17/2021 00:00:00,1440568607933
07/18/2021 00:00:00,1432181205720
07/19/2021 00:00:00,1388252502310
07/20/2021 00:00:00,1443413252461
07/21/2021 00:00:00,1435574492004
07/22/2021 00:00:00,1447130384065
07/23/2021 00:00:00,1501176876832
07/24/2021 00:00:00,1529672006212
07/25/2021 00:00:00,1550517317132
07/26/2021 00:00:00,1588775649363
07/27/2021 00:00:00,1660668903434
07/28/2021 00:00:00,1675453676554
07/29/2021 00:00:00,1689495180511
07/30/2021 00:00:00,1753072765127
07/31/2021 00:00:00,1758522837888
08/01/2021 00:00:00,1726239811908
08/02/2021 00:00:00,1718336308525
08/03/2021 00:00:00,1698088095359
08/04/2021 00:00:00,1773206976205
08/05/2021 00:00:00,1816045566449
08/06/2021 00:00:00,1857139978741
08/07/2021 00:00:00,1961409226405
08/08/2021 00:00:00,1907250387462
08/09/2021 00:00:00,1998001618266
08/10/2021 00:00:00,2000310279449
08/11/2021 00:00:00,2039229298619
08/12/2021 00:00:00,2000149292599
08/13/2021 00:00:00,2151883640296
08/14/2021 00:00:00,2151254806926
08/15/2021 00:00:00,2174864085977
08/16/2021 00:00:00,2124403143435
08/17/2021 00:00:00,2064005428745
08/18/2021 00:00:00,2087563747154
08/19/2021 00:00:00,2185699571481
08/20/2021 00:00:00,2269097151614
08/21/2021 00:00:00,2255435800083
08/22/2021 00:00:00,2273895186226
08/23/2021 00:00:00,2312797885011
08/24/2021 00:00:00,2214534299916
08/25/2021 00:00:00,2269776629574
08/26/2021 00:00:00,2177539245601
08/27/2021 00:00:00,2312274851085
08/28/2021 00:00:00,2308843110384
08/29/2021 00:00:00,2294011388812
08/30/2021 00:00:00,2256427501762
08/31/2021 00:00:00,2309891367121
09/01/2021 00:00:00,2435044093246
09/02/2021 00:00:00,2456570846713
09/03/2021 00:00:00,2514947688259
09/04/2021 00:00:00,2553503540164
09/05/2021 00:00:00,2626849569154
09/06/2021 00:00:00,2676911230010
09/07/2021 00:00:00,2403574808540
09/08/2021 00:00:00,2430754862843
09/09/2021 00:00:00,2444664155603
09/10/2021 00:00:00,2371696238786
09/11/2021 00:00:00,2400408470368
09/12/2021 00:00:00,2427562485782
09/13/2021 00:00:00,2333097925744
09/14/2021 00:00:00,2418228218156
09/15/2021 00:00:00,2489071773607
09/16/2021 00:00:00,2468081526164
09/17/2021 00:00:00,2430135729930
09/18/2021 00:00:00,2507960110550
09/19/2021 00:00:00,2441489338422
09/20/2021 00:00:00,2212682237471
09/21/2021 00:00:00,2078357401230
09/22/2021 00:00:00,2272280364298
09/23/2021 00:00:00,2351137970323
09/24/2021 00:00:00,2248224317780
09/25/2021 00:00:00,2231442771317
09/26/2021 00:00:00,2243609084578
09/27/2021 00:00:00,2181716935704
09/28/2021 00:00:00,2101539611269
09/29/2021 00:00:00,2142396557153
09/30/2021 00:00:00,2221102336550
10/01/2021 00:00:00,2427651570380
10/02/2021 00:00:00,2413034379558
10/03/2021 00:00:00,2443246102316
10/04/2021 00:00:00,2452563410902
10/05/2021 00:00:00,2518991594419
10/06/2021 00:00:00,2592493964561
10/07/2021 00:00:00,2569741165720
10/08/2021 00:00:00,2587527911309
10/09/2021 00:00:00,2634706797630
10/10/2021 00:00:00,2573049229196
10/11/2021 00:00:00,2636446831052
10/12/2021 00:00:00,2588397741266
10/13/2021 00:00:00,2645440922693
10/14/2021 00:00:00,2682976320623
10/15/2021 00:00:00,2759676431706
10/16/2021 00:00:00,2716288125940
10/17/2021 00:00:00,2725672199981
10/18/2021 00:00:00,2710125022778
10/19/2021 00:00:00,2805714580417
10/20/2021 00:00:00,2899059733818
10/21/2021 00:00:00,2797762895707
10/22/2021 00:00:00,2782349658943
10/23/2021 00:00:00,2842846336924
10/24/2021 00:00:00,2810541046445
10/25/2021 00:00:00,2886251075401
10/26/2021 00:00:00,2815942085697
10/27/2021 00:00:00,2687930308664
10/28/2021 00:00:00,2817003043390
10/29/2021 00:00:00,2885695832157
10/30/2021 00:00:00,2847024506517
10/31/2021 00:00:00,2851317050344
11/01/2021 00:00:00,2858188045691
11/02/2021 00:00:00,2969853548565
11/03/2021 00:00:00,2976991415263
11/04/2021 00:00:00,2931808174842
11/05/2021 00:00:00,2919434497031
11/06/2021 00:00:00,2940737021759
11/07/2021 00:00:00,2996788011173
11/08/2021 00:00:00,3121466320860
11/09/2021 00:00:00,3108146649360
11/10/2021 00:00:00,2927209157934
11/11/2021 00:00:00,2974778310099
11/12/2021 00:00:00,2947237555790
11/13/2021 00:00:00,2960871506833
11/14/2021 00:00:00,2983087604552
11/15/2021 00:00:00,2917742671880
11/16/2021 00:00:00,2734675292663
11/17/2021 00:00:00,2760191381029
11/18/2021 00:00:00,2596862358280
11/19/2021 00:00:00,2716431812436
11/20/2021 00:00:00,2784557557086
11/21/2021 00:00:00,2737135803693
11/22/2021 00:00:00,2647359696205
11/23/2021 00:00:00,2743279475883
11/24/2021 00:00:00,2697090230383
11/25/2021 00:00:00,2812718634569
11/26/2021 00:00:00,2577545657076
11/27/2021 00:00:00,2616589123702
11/28/2021 00:00:00,2702848663884
11/29/2021 00:00:00,2753126469256
11/30/2021 00:00:00,2762060837306
12/01/2021 00:00:00,2740510500871
12/02/2021 00:00:00,2717742914019
12/03/2021 00:00:00,2582064152385
12/04/2021 00:00:00,2420992826167
12/05/2021 00:00:00,2398409000233
12/06/2021 00:00:00,2455308233277
12/07/2021 00:00:00,2449731590186
12/08/2021 00:00:00,2490842557269
12/09/2021 00:00:00,2343614108039
12/10/2021 00:00:00,2278213878059
12/11/2021 00:00:00,2378864545682
12/12/2021 00:00:00,2401634379675
12/13/2021 00:00:00,2227617733328
12/14/2021 00:00:00,2301853425507
12/15/2021 00:00:00,2356286874167
12/16/2021 00:00:00,2315457721393
12/17/2021 00:00:00,2268425024803
12/18/2021 00:00:00,2305294775156
12/19/2021 00:00:00,2300559481586
12/20/2021 00:00:00,2264174959102
12/21/2021 00:00:00,2376715463883
12/22/2021 00:00:00,2383447428609
12/23/2021 00:00:00,2482919198496
12/24/2021 00:00:00,2477794117711
12/25/2021 00:00:00,2499383564989
12/26/2021 00:00:00,2507835180845
12/27/2021 00:00:00,2510101789093
12/28/2021 00:00:00,2351734128089
12/29/2021 00:00:00,2300156253621
12/30/2021 00:00:00,2334218952813
12/31/2021 00:00:00,2293706077137
01/01/2022 00:00:00,2358341477959
01/02/2022 00:00:00,2363108436730
01/03/2022 00:00:00,2328322532538
01/04/2022 00:00:00,2311718926502
01/05/2022 00:00:00,2183137704926
01/06/2022 00:00:00,2160374487647
01/07/2022 00:00:00,2063274814933
01/08/2022 00:00:00,2035015990280
01/09/2022 00:00:00,2060938831332
01/10/2022 00:00:00,2029447069227
01/11/2022 00:00:00,2097066481408
01/12/2022 00:00:00,2173518530997
01/13/2022 00:00:00,2121030153601
01/14/2022 00:00:00,2156036931211
01/15/2022 00:00:00,2165642582674
01/16/2022 00:00:00,2173883097558
01/17/2022 00:00:00,2108016756160
01/18/2022 00:00:00,2096055400719
01/19/2022 00:00:00,2060665371205
